Date,Ticker,ClosePrice
3/16/2020,SPY,233.172028
3/17/2020,SPY,245.761475
3/18/2020,SPY,233.317856
3/19/2020,SPY,233.813644
3/20/2020,SPY,223.737625
3/23/2020,SPY,218.017075
3/24/2020,SPY,237.770142
3/25/2020,SPY,241.32959
3/26/2020,SPY,255.420761
3/27/2020,SPY,247.812897
3/30/2020,SPY,255.860779
3/31/2020,SPY,252.047104
4/1/2020,SPY,240.703751
4/2/2020,SPY,246.258102
4/3/2020,SPY,242.698624
4/6/2020,SPY,258.999786
4/7/2020,SPY,259.263824
4/8/2020,SPY,267.966888
4/9/2020,SPY,272.044617
4/13/2020,SPY,269.560822
4/14/2020,SPY,277.510956
4/15/2020,SPY,271.61438
4/16/2020,SPY,272.924744
4/17/2020,SPY,280.297882
4/20/2020,SPY,275.359619
4/21/2020,SPY,266.99881
4/22/2020,SPY,272.924744
4/23/2020,SPY,272.905121
4/24/2020,SPY,276.709076
4/27/2020,SPY,280.698822
4/28/2020,SPY,279.408051
4/29/2020,SPY,286.722504
4/30/2020,SPY,284.052979
5/1/2020,SPY,276.533051
5/4/2020,SPY,277.295837
5/5/2020,SPY,279.857849
5/6/2020,SPY,277.960785
5/7/2020,SPY,281.31488
5/8/2020,SPY,285.969543
5/11/2020,SPY,286.028229
5/12/2020,SPY,280.32724
5/13/2020,SPY,275.369415
5/14/2020,SPY,278.664856
5/15/2020,SPY,279.945801
5/18/2020,SPY,288.4729
5/19/2020,SPY,285.509949
5/20/2020,SPY,290.360168
5/21/2020,SPY,288.355591
5/22/2020,SPY,288.903168
5/26/2020,SPY,292.462585
5/27/2020,SPY,296.814178
5/28/2020,SPY,296.266571
5/29/2020,SPY,297.58667
6/1/2020,SPY,298.78949
6/2/2020,SPY,301.263458
6/3/2020,SPY,305.272797
6/4/2020,SPY,304.470917
6/5/2020,SPY,312.274384
6/8/2020,SPY,316.04895
6/9/2020,SPY,313.692322
6/10/2020,SPY,311.941895
6/11/2020,SPY,293.958771
6/12/2020,SPY,297.479126
6/15/2020,SPY,300.256317
6/16/2020,SPY,306.035522
6/17/2020,SPY,304.764313
6/18/2020,SPY,304.881653
6/19/2020,SPY,303.139252
6/22/2020,SPY,305.083984
6/23/2020,SPY,306.488464
6/24/2020,SPY,298.670349
6/25/2020,SPY,301.872253
6/26/2020,SPY,294.702362
6/29/2020,SPY,299.033783
6/30/2020,SPY,302.864258
7/1/2020,SPY,304.985748
7/2/2020,SPY,306.665283
7/6/2020,SPY,311.399384
7/7/2020,SPY,308.187653
7/8/2020,SPY,310.54483
7/9/2020,SPY,308.776947
7/10/2020,SPY,311.929749
7/13/2020,SPY,309.22876
7/14/2020,SPY,313.236053
7/15/2020,SPY,316.113831
7/16/2020,SPY,315.072723
7/17/2020,SPY,315.986115
7/20/2020,SPY,318.539825
7/21/2020,SPY,319.217529
7/22/2020,SPY,321.034515
7/23/2020,SPY,317.20401
7/24/2020,SPY,315.161102
7/27/2020,SPY,317.459351
7/28/2020,SPY,315.445953
7/29/2020,SPY,319.325531
7/30/2020,SPY,318.186218
7/31/2020,SPY,320.700531
8/3/2020,SPY,322.930145
8/4/2020,SPY,324.17749
8/5/2020,SPY,326.190948
8/6/2020,SPY,328.371368
8/7/2020,SPY,328.607117
8/10/2020,SPY,329.589294
8/11/2020,SPY,326.868652
8/12/2020,SPY,331.425964
8/13/2020,SPY,330.826843
8/14/2020,SPY,330.83667
8/17/2020,SPY,331.887604
8/18/2020,SPY,332.604584
8/19/2020,SPY,331.219727
8/20/2020,SPY,332.251038
8/21/2020,SPY,333.429596
8/24/2020,SPY,336.808319
8/25/2020,SPY,337.986908
8/26/2020,SPY,341.375427
8/27/2020,SPY,342.121857
8/28/2020,SPY,344.331787
8/31/2020,SPY,343.084412
9/1/2020,SPY,346.315796
9/2/2020,SPY,351.324921
9/3/2020,SPY,339.234283
9/4/2020,SPY,336.464569
9/8/2020,SPY,327.271332
9/9/2020,SPY,333.7341
9/10/2020,SPY,327.93924
9/11/2020,SPY,328.106171
9/14/2020,SPY,332.427795
9/15/2020,SPY,334.10733
9/16/2020,SPY,332.781342
9/17/2020,SPY,329.854492
9/18/2020,SPY,326.057007
9/21/2020,SPY,322.428101
9/22/2020,SPY,325.711853
9/23/2020,SPY,318.158234
9/24/2020,SPY,319.006287
9/25/2020,SPY,324.163666
9/28/2020,SPY,329.547791
9/29/2020,SPY,327.753113
9/30/2020,SPY,330.238098
10/1/2020,SPY,332.358215
10/2/2020,SPY,329.202667
10/5/2020,SPY,335.040436
10/6/2020,SPY,330.277527
10/7/2020,SPY,336.02655
10/8/2020,SPY,339.004578
10/9/2020,SPY,342.031952
10/12/2020,SPY,347.534454
10/13/2020,SPY,345.266388
10/14/2020,SPY,343.096954
10/15/2020,SPY,342.672913
10/16/2020,SPY,342.465851
10/19/2020,SPY,337.259186
10/20/2020,SPY,338.610138
10/21/2020,SPY,337.969177
10/22/2020,SPY,339.823029
10/23/2020,SPY,340.976807
10/26/2020,SPY,334.675598
10/27/2020,SPY,333.52179
10/28/2020,SPY,322.122406
10/29/2020,SPY,325.396271
10/30/2020,SPY,322.004089
11/2/2020,SPY,325.613251
11/3/2020,SPY,331.362244
11/4/2020,SPY,338.767914
11/5/2020,SPY,345.374817
11/6/2020,SPY,345.29599
11/9/2020,SPY,349.634827
11/10/2020,SPY,349.12204
11/11/2020,SPY,351.715546
11/12/2020,SPY,348.303589
11/13/2020,SPY,353.125641
11/16/2020,SPY,357.5336
11/17/2020,SPY,355.610687
11/18/2020,SPY,351.330963
11/19/2020,SPY,352.810089
11/20/2020,SPY,350.394135
11/23/2020,SPY,352.494537
11/24/2020,SPY,358.174591
11/25/2020,SPY,357.622314
11/27/2020,SPY,358.618347
11/30/2020,SPY,357.03064
12/1/2020,SPY,360.935638
12/2/2020,SPY,361.694946
12/3/2020,SPY,361.596344
12/4/2020,SPY,364.712463
12/7/2020,SPY,363.962982
12/8/2020,SPY,365.027985
12/9/2020,SPY,361.75412
12/10/2020,SPY,361.635803
12/11/2020,SPY,361.211761
12/14/2020,SPY,359.594543
12/15/2020,SPY,364.456024
12/16/2020,SPY,365.027985
12/17/2020,SPY,367.069244
12/18/2020,SPY,365.603577
12/21/2020,SPY,364.296356
12/22/2020,SPY,363.682373
12/23/2020,SPY,364.009186
12/24/2020,SPY,365.425323
12/28/2020,SPY,368.564636
12/29/2020,SPY,367.861481
12/30/2020,SPY,368.386353
12/31/2020,SPY,370.258057
1/4/2021,SPY,365.217377
1/5/2021,SPY,367.732758
1/6/2021,SPY,369.931244
1/7/2021,SPY,375.42749
1/8/2021,SPY,377.566559
1/11/2021,SPY,375.021484
1/12/2021,SPY,375.100677
1/13/2021,SPY,376.11084
1/14/2021,SPY,374.793671
1/15/2021,SPY,372.060425
1/19/2021,SPY,374.981842
1/20/2021,SPY,380.171112
1/21/2021,SPY,380.5177
1/22/2021,SPY,379.170868
1/25/2021,SPY,380.66626
1/26/2021,SPY,380.072083
1/27/2021,SPY,370.782928
1/28/2021,SPY,373.971741
1/29/2021,SPY,366.484985
2/1/2021,SPY,372.585297
2/2/2021,SPY,377.85376
2/3/2021,SPY,378.150848
2/4/2021,SPY,382.448792
2/5/2021,SPY,383.954071
2/8/2021,SPY,386.726959
2/9/2021,SPY,386.469482
2/10/2021,SPY,386.301117
2/11/2021,SPY,386.925018
2/12/2021,SPY,388.836334
2/16/2021,SPY,388.499603
2/17/2021,SPY,388.588745
2/18/2021,SPY,386.934937
2/19/2021,SPY,386.251587
2/22/2021,SPY,383.28067
2/23/2021,SPY,383.746094
2/24/2021,SPY,387.974731
2/25/2021,SPY,378.62619
2/26/2021,SPY,376.675262
3/1/2021,SPY,385.805939
3/2/2021,SPY,382.79541
3/3/2021,SPY,377.725006
3/4/2021,SPY,373.050751
3/5/2021,SPY,379.913635
3/8/2021,SPY,378.022125
3/9/2021,SPY,383.419342
3/10/2021,SPY,385.805939
3/11/2021,SPY,389.717682
3/12/2021,SPY,390.242584
3/15/2021,SPY,392.569794
3/16/2021,SPY,392.074646
3/17/2021,SPY,393.411591
3/18/2021,SPY,387.687592
3/19/2021,SPY,386.970245
3/22/2021,SPY,390.06015
3/23/2021,SPY,386.990082
3/24/2021,SPY,385.022827
3/25/2021,SPY,387.188812
3/26/2021,SPY,393.428345
3/29/2021,SPY,393.229645
3/30/2021,SPY,392.186371
3/31/2021,SPY,393.776062
4/1/2021,SPY,398.028473
4/5/2021,SPY,403.741425
4/6/2021,SPY,403.502991
4/7/2021,SPY,403.96994
4/8/2021,SPY,405.887512
4/9/2021,SPY,408.838379
4/12/2021,SPY,408.987427
4/13/2021,SPY,410.199524
4/14/2021,SPY,408.798676
4/15/2021,SPY,413.190155
4/16/2021,SPY,414.571228
4/19/2021,SPY,412.534393
4/20/2021,SPY,409.514008
4/21/2021,SPY,413.388855
4/22/2021,SPY,409.613342
4/23/2021,SPY,414.054535
4/26/2021,SPY,414.918915
4/27/2021,SPY,414.829529
4/28/2021,SPY,414.710297
4/29/2021,SPY,417.353149
4/30/2021,SPY,414.610931
5/3/2021,SPY,415.505157
5/4/2021,SPY,412.941742
5/5/2021,SPY,413.070953
5/6/2021,SPY,416.369537
5/7/2021,SPY,419.399872
5/10/2021,SPY,415.246826
5/11/2021,SPY,411.540863
5/12/2021,SPY,402.797577
5/13/2021,SPY,407.636169
5/14/2021,SPY,413.895569
5/17/2021,SPY,412.842407
5/18/2021,SPY,409.285492
5/19/2021,SPY,408.212433
5/20/2021,SPY,412.603973
5/21/2021,SPY,412.266174
5/24/2021,SPY,416.468903
5/25/2021,SPY,415.544861
5/26/2021,SPY,416.369537
5/27/2021,SPY,416.588104
5/28/2021,SPY,417.333313
6/1/2021,SPY,416.965698
6/2/2021,SPY,417.621429
6/3/2021,SPY,416.071472
6/4/2021,SPY,419.876801
6/7/2021,SPY,419.469452
6/8/2021,SPY,419.558868
6/9/2021,SPY,418.932892
6/10/2021,SPY,420.880249
6/11/2021,SPY,421.575775
6/14/2021,SPY,422.519684
6/15/2021,SPY,421.74469
6/16/2021,SPY,419.389923
6/17/2021,SPY,419.250854
6/18/2021,SPY,413.595001
6/21/2021,SPY,419.515991
6/22/2021,SPY,421.75882
6/23/2021,SPY,421.250458
6/24/2021,SPY,423.742462
6/25/2021,SPY,425.24762
6/28/2021,SPY,426.104889
6/29/2021,SPY,426.334167
6/30/2021,SPY,426.693024
7/1/2021,SPY,429.05545
7/2/2021,SPY,432.33493
7/6/2021,SPY,431.547455
7/7/2021,SPY,433.072571
7/8/2021,SPY,429.543884
7/9/2021,SPY,434.129181
7/12/2021,SPY,435.684204
7/13/2021,SPY,434.198975
7/14/2021,SPY,434.846893
7/15/2021,SPY,433.361664
7/16/2021,SPY,429.962524
7/19/2021,SPY,423.612885
7/20/2021,SPY,429.683441
7/21/2021,SPY,433.162292
7/22/2021,SPY,434.069366
7/23/2021,SPY,438.535095
7/26/2021,SPY,439.611633
7/27/2021,SPY,437.608063
7/28/2021,SPY,437.428619
7/29/2021,SPY,439.242798
7/30/2021,SPY,437.10965
8/2/2021,SPY,436.192566
8/3/2021,SPY,439.741211
8/4/2021,SPY,437.578156
8/5/2021,SPY,440.349274
8/6/2021,SPY,441.076935
8/9/2021,SPY,440.718079
8/10/2021,SPY,441.266327
8/11/2021,SPY,442.362823
8/12/2021,SPY,443.688568
8/13/2021,SPY,444.496002
8/16/2021,SPY,445.542633
8/17/2021,SPY,442.622009
8/18/2021,SPY,437.777496
8/19/2021,SPY,438.455322
8/20/2021,SPY,441.944153
8/23/2021,SPY,445.831726
8/24/2021,SPY,446.539429
8/25/2021,SPY,447.47644
8/26/2021,SPY,444.8349
8/27/2021,SPY,448.812164
8/30/2021,SPY,450.785828
8/31/2021,SPY,450.117981
9/1/2021,SPY,450.357178
9/2/2021,SPY,451.742767
9/3/2021,SPY,451.633118
9/7/2021,SPY,450.01828
9/8/2021,SPY,449.470062
9/9/2021,SPY,447.546234
9/10/2021,SPY,444.017517
9/13/2021,SPY,445.15387
9/14/2021,SPY,442.751587
9/15/2021,SPY,446.449738
9/16/2021,SPY,445.742004
9/17/2021,SPY,441.399994
9/20/2021,SPY,434.040009
9/21/2021,SPY,433.630005
9/22/2021,SPY,437.859985
9/23/2016,F,9.791863
9/26/2016,F,9.663128
9/27/2016,F,9.638993
9/28/2016,F,9.727498
9/29/2016,F,9.630947
9/30/2016,F,9.711407
10/3/2016,F,9.735544
10/4/2016,F,9.816004
10/5/2016,F,10.041287
10/6/2016,F,9.968874
10/7/2016,F,9.888415
10/10/2016,F,9.751635
10/11/2016,F,9.647038
10/12/2016,F,9.622901
10/13/2016,F,9.58267
10/14/2016,F,9.58267
10/17/2016,F,9.558534
10/18/2016,F,9.566579
10/19/2016,F,9.663128
10/20/2016,F,9.630947
10/21/2016,F,9.671175
10/24/2016,F,9.807957
10/25/2016,F,9.653179
10/26/2016,F,9.677618
10/27/2016,F,9.563574
10/28/2016,F,9.54728
10/31/2016,F,9.563574
11/1/2016,F,9.457671
11/2/2016,F,9.286604
11/3/2016,F,9.245872
11/4/2016,F,9.237725
11/7/2016,F,9.433235
11/8/2016,F,9.351772
11/9/2016,F,9.433235
11/10/2016,F,9.726494
11/11/2016,F,10.003464
11/14/2016,F,9.82425
11/15/2016,F,9.807958
11/16/2016,F,9.775372
11/17/2016,F,9.669472
11/18/2016,F,9.579865
11/21/2016,F,9.604302
11/22/2016,F,9.685764
11/23/2016,F,9.69391
11/25/2016,F,9.807958
11/28/2016,F,9.710204
11/29/2016,F,9.710204
11/30/2016,F,9.742787
12/1/2016,F,10.125656
12/2/2016,F,9.97088
12/5/2016,F,10.133801
12/6/2016,F,10.231556
12/7/2016,F,10.638864
12/8/2016,F,10.614423
12/9/2016,F,10.728472
12/12/2016,F,10.443356
12/13/2016,F,10.402627
12/14/2016,F,10.207117
12/15/2016,F,10.247848
12/16/2016,F,10.288578
12/19/2016,F,10.313017
12/20/2016,F,10.410771
12/21/2016,F,10.296725
12/22/2016,F,10.101216
12/23/2016,F,10.150093
12/27/2016,F,10.093071
12/28/2016,F,9.979024
12/29/2016,F,9.962733
12/30/2016,F,9.88127
1/3/2017,F,10.255995
1/4/2017,F,10.728472
1/5/2017,F,10.402627
1/6/2017,F,10.39448
1/9/2017,F,10.288578
1/10/2017,F,10.467794
1/11/2017,F,10.321165
1/12/2017,F,10.255995
1/13/2017,F,10.288578
1/17/2017,F,10.272288
1/18/2017,F,10.272288
1/19/2017,F,10.288842
1/20/2017,F,10.2309
1/23/2017,F,10.189513
1/24/2017,F,10.437836
1/25/2017,F,10.586829
1/26/2017,F,10.239177
1/27/2017,F,10.338505
1/30/2017,F,10.239177
1/31/2017,F,10.2309
2/1/2017,F,10.19779
2/2/2017,F,10.16468
2/3/2017,F,10.396448
2/6/2017,F,10.363338
2/7/2017,F,10.214345
2/8/2017,F,10.247454
2/9/2017,F,10.247454
2/10/2017,F,10.35506
2/13/2017,F,10.396448
2/14/2017,F,10.470943
2/15/2017,F,10.454391
2/16/2017,F,10.379891
2/17/2017,F,10.413003
2/21/2017,F,10.504054
2/22/2017,F,10.487501
2/23/2017,F,10.396448
2/24/2017,F,10.321951
2/27/2017,F,10.479222
2/28/2017,F,10.371616
3/1/2017,F,10.504054
3/2/2017,F,10.479222
3/3/2017,F,10.470943
3/6/2017,F,10.363338
3/7/2017,F,10.313674
3/8/2017,F,10.371616
3/9/2017,F,10.346782
3/10/2017,F,10.371616
3/13/2017,F,10.379891
3/14/2017,F,10.38817
3/15/2017,F,10.470943
3/16/2017,F,10.512331
3/17/2017,F,10.330228
3/20/2017,F,10.16468
3/21/2017,F,9.701144
3/22/2017,F,9.742534
3/23/2017,F,9.659759
3/24/2017,F,9.618369
3/27/2017,F,9.485932
3/28/2017,F,9.643203
3/29/2017,F,9.668035
3/30/2017,F,9.668035
3/31/2017,F,9.634925
4/3/2017,F,9.469376
4/4/2017,F,9.411435
4/5/2017,F,9.320382
4/6/2017,F,9.32866
4/7/2017,F,9.29555
4/10/2017,F,9.312105
4/11/2017,F,9.336938
4/12/2017,F,9.29555
4/13/2017,F,9.196221
4/17/2017,F,9.336938
4/18/2017,F,9.345326
4/19/2017,F,9.38727
4/20/2017,F,9.622163
4/21/2017,F,9.513107
4/24/2017,F,9.588609
4/25/2017,F,9.630551
4/26/2017,F,9.731221
4/27/2017,F,9.622163
4/28/2017,F,9.622163
5/1/2017,F,9.580219
5/2/2017,F,9.160768
5/3/2017,F,9.286604
5/4/2017,F,9.22788
5/5/2017,F,9.345326
5/8/2017,F,9.336938
5/9/2017,F,9.362105
5/10/2017,F,9.261436
5/11/2017,F,9.236269
5/12/2017,F,9.160768
5/15/2017,F,9.177547
5/16/2017,F,9.177547
5/17/2017,F,9.026546
5/18/2017,F,9.051711
5/19/2017,F,9.118823
5/22/2017,F,9.311771
5/23/2017,F,9.269825
5/24/2017,F,9.194325
5/25/2017,F,9.110435
5/26/2017,F,9.169157
5/30/2017,F,9.294994
5/31/2017,F,9.328549
6/1/2017,F,9.571828
6/2/2017,F,9.521495
6/5/2017,F,9.437607
6/6/2017,F,9.328549
6/7/2017,F,9.286604
6/8/2017,F,9.311771
6/9/2017,F,9.336938
6/12/2017,F,9.462772
6/13/2017,F,9.454384
6/14/2017,F,9.412437
6/15/2017,F,9.429215
6/16/2017,F,9.412437
6/19/2017,F,9.429215
6/20/2017,F,9.328549
6/21/2017,F,9.261436
6/22/2017,F,9.336938
6/23/2017,F,9.261436
6/26/2017,F,9.378882
6/27/2017,F,9.294994
6/28/2017,F,9.30338
6/29/2017,F,9.370494
6/30/2017,F,9.38727
7/3/2017,F,9.697664
7/5/2017,F,9.479552
7/6/2017,F,9.378882
7/7/2017,F,9.445995
7/10/2017,F,9.513107
7/11/2017,F,9.546661
7/12/2017,F,9.622163
7/13/2017,F,9.731221
7/14/2017,F,9.798333
7/17/2017,F,9.848665
7/18/2017,F,9.857055
7/19/2017,F,9.924166
7/20/2017,F,9.941157
7/21/2017,F,9.796715
7/24/2017,F,9.592794
7/25/2017,F,9.575801
7/26/2017,F,9.397369
7/27/2017,F,9.499331
7/28/2017,F,9.490834
7/31/2017,F,9.533318
8/1/2017,F,9.303906
8/2/2017,F,9.346388
8/3/2017,F,9.286912
8/4/2017,F,9.303906
8/7/2017,F,9.278414
8/8/2017,F,9.252925
8/9/2017,F,9.278414
8/10/2017,F,9.150965
8/11/2017,F,9.150965
8/14/2017,F,9.269919
8/15/2017,F,9.210443
8/16/2017,F,9.176455
8/17/2017,F,9.040507
8/18/2017,F,8.972536
8/21/2017,F,8.981031
8/22/2017,F,9.049005
8/23/2017,F,9.099985
8/24/2017,F,9.099985
8/25/2017,F,9.193448
8/28/2017,F,9.167959
8/29/2017,F,9.210443
8/30/2017,F,9.295408
8/31/2017,F,9.371881
9/1/2017,F,9.643774
9/5/2017,F,9.652271
9/6/2017,F,9.771225
9/7/2017,F,9.686256
9/8/2017,F,9.652271
9/11/2017,F,9.694755
9/12/2017,F,9.847696
9/13/2017,F,9.873184
9/14/2017,F,9.822205
9/15/2017,F,9.873184
9/18/2017,F,9.881683
9/19/2017,F,9.958153
9/20/2017,F,9.949656
9/21/2017,F,9.958153
9/22/2017,F,10.060114
9/25/2017,F,10.14508
9/26/2017,F,10.136583
9/27/2017,F,10.153578
9/28/2017,F,10.162074
9/29/2017,F,10.17057
10/2/2017,F,10.272532
10/3/2017,F,10.48495
10/4/2017,F,10.450964
10/5/2017,F,10.40848
10/6/2017,F,10.45946
10/9/2017,F,10.48495
10/10/2017,F,10.527433
10/11/2017,F,10.518936
10/12/2017,F,10.298023
10/13/2017,F,10.238545
10/16/2017,F,10.298023
10/17/2017,F,10.425473
10/18/2017,F,10.357498
10/19/2017,F,10.391485
10/20/2017,F,10.408689
10/23/2017,F,10.357078
10/24/2017,F,10.48611
10/25/2017,F,10.357078
10/26/2017,F,10.554929
10/27/2017,F,10.374282
10/30/2017,F,10.408689
10/31/2017,F,10.554929
11/1/2017,F,10.623746
11/2/2017,F,10.683961
11/3/2017,F,10.632349
11/6/2017,F,10.606541
11/7/2017,F,10.460303
11/8/2017,F,10.374282
11/9/2017,F,10.357078
11/10/2017,F,10.331271
11/13/2017,F,10.460303
11/14/2017,F,10.339873
11/15/2017,F,10.322669
11/16/2017,F,10.357078
11/17/2017,F,10.331271
11/20/2017,F,10.434497
11/21/2017,F,10.425896
11/22/2017,F,10.382884
11/24/2017,F,10.408689
11/27/2017,F,10.417291
11/28/2017,F,10.503314
11/29/2017,F,10.804394
11/30/2017,F,10.769984
12/1/2017,F,10.821597
12/4/2017,F,10.864608
12/5/2017,F,10.692563
12/6/2017,F,10.649552
12/7/2017,F,10.778586
12/8/2017,F,10.847403
12/11/2017,F,10.821597
12/12/2017,F,10.8388
12/13/2017,F,10.864608
12/14/2017,F,10.718369
12/15/2017,F,10.821597
12/18/2017,F,10.890413
12/19/2017,F,10.916221
12/20/2017,F,10.942027
12/21/2017,F,10.864608
12/22/2017,F,10.821597
12/26/2017,F,10.8388
12/27/2017,F,10.752779
12/28/2017,F,10.821597
12/29/2017,F,10.744176
1/2/2018,F,10.890413
1/3/2018,F,10.976439
1/4/2018,F,11.165686
1/5/2018,F,11.354935
1/8/2018,F,11.311922
1/9/2018,F,11.251708
1/10/2018,F,11.208695
1/11/2018,F,11.320525
1/12/2018,F,11.380741
1/16/2018,F,11.268913
1/17/2018,F,10.477509
1/18/2018,F,10.382884
1/19/2018,F,10.322669
1/22/2018,F,10.339873
1/23/2018,F,10.288259
1/24/2018,F,10.36568
1/25/2018,F,9.952772
1/26/2018,F,10.02159
1/29/2018,F,9.801238
1/30/2018,F,9.748354
1/31/2018,F,9.669026
2/1/2018,F,9.624957
2/2/2018,F,9.439862
2/5/2018,F,9.0256
2/6/2018,F,9.483932
2/7/2018,F,9.483932
2/8/2018,F,9.193069
2/9/2018,F,9.281209
2/12/2018,F,9.431047
2/13/2018,F,9.334092
2/14/2018,F,9.466303
2/15/2018,F,9.483932
2/16/2018,F,9.35172
2/20/2018,F,9.36935
2/21/2018,F,9.342908
2/22/2018,F,9.36935
2/23/2018,F,9.431047
2/26/2018,F,9.598516
2/27/2018,F,9.35172
2/28/2018,F,9.35172
3/1/2018,F,9.069672
3/2/2018,F,9.166625
3/5/2018,F,9.325278
3/6/2018,F,9.36935
3/7/2018,F,9.36935
3/8/2018,F,9.35172
3/9/2018,F,9.457488
3/12/2018,F,9.528003
3/13/2018,F,9.50156
3/14/2018,F,9.713098
3/15/2018,F,9.757168
3/16/2018,F,9.827681
3/19/2018,F,9.704285
3/20/2018,F,9.686653
3/21/2018,F,9.783608
3/22/2018,F,9.475119
3/23/2018,F,9.307652
3/26/2018,F,9.545631
3/27/2018,F,9.545631
3/28/2018,F,9.572072
3/29/2018,F,9.765981
4/2/2018,F,9.572072
4/3/2018,F,9.827681
4/4/2018,F,9.986334
4/5/2018,F,10.003963
4/6/2018,F,9.854123
4/9/2018,F,9.915821
4/10/2018,F,10.092102
4/11/2018,F,10.074474
4/12/2018,F,9.968706
4/13/2018,F,9.942263
4/16/2018,F,10.030404
4/17/2018,F,10.030404
4/18/2018,F,9.986334
4/19/2018,F,9.789824
4/20/2018,F,9.66477
4/23/2018,F,9.86128
4/24/2018,F,9.789824
4/25/2018,F,9.923807
4/26/2018,F,10.209641
4/27/2018,F,10.263235
4/30/2018,F,10.039927
5/1/2018,F,10.057794
5/2/2018,F,10.013129
5/3/2018,F,10.0042
5/4/2018,F,10.147115
5/7/2018,F,10.129251
5/8/2018,F,10.066726
5/9/2018,F,9.879146
5/10/2018,F,10.013129
5/11/2018,F,9.995266
5/14/2018,F,9.986335
5/15/2018,F,10.022063
5/16/2018,F,10.182844
5/17/2018,F,10.236438
5/18/2018,F,10.120317
5/21/2018,F,10.281099
5/22/2018,F,10.290033
5/23/2018,F,10.218573
5/24/2018,F,10.379354
5/25/2018,F,10.281099
5/29/2018,F,10.218573
5/30/2018,F,10.316831
5/31/2018,F,10.316831
6/1/2018,F,10.459747
6/4/2018,F,10.486544
6/5/2018,F,10.566935
6/6/2018,F,10.691988
6/7/2018,F,10.74558
6/8/2018,F,10.808107
6/11/2018,F,10.74558
6/12/2018,F,10.817039
6/13/2018,F,10.73665
6/14/2018,F,10.62053
6/15/2018,F,10.611596
6/18/2018,F,10.709852
6/19/2018,F,10.62053
6/20/2018,F,10.602664
6/21/2018,F,10.459747
6/22/2018,F,10.406152
6/25/2018,F,10.272168
6/26/2018,F,10.290033
6/27/2018,F,10.20071
6/28/2018,F,10.075657
6/29/2018,F,9.888079
7/2/2018,F,9.914875
7/3/2018,F,9.816618
7/5/2018,F,9.870214
7/6/2018,F,9.879146
7/9/2018,F,10.0042
7/10/2018,F,10.048861
7/11/2018,F,9.888079
7/12/2018,F,9.870214
7/13/2018,F,9.807687
7/16/2018,F,9.691567
7/17/2018,F,9.700499
7/18/2018,F,9.70943
7/19/2018,F,9.66477
7/20/2018,F,9.565134
7/23/2018,F,9.483612
7/24/2018,F,9.57419
7/25/2018,F,9.528902
7/26/2018,F,8.958256
7/27/2018,F,8.994487
7/30/2018,F,9.121297
7/31/2018,F,9.094123
8/1/2018,F,8.967312
8/2/2018,F,8.985428
8/3/2018,F,9.094123
8/6/2018,F,9.085064
8/7/2018,F,9.130355
8/8/2018,F,9.103181
8/9/2018,F,8.976371
8/10/2018,F,8.822386
8/13/2018,F,8.568765
8/14/2018,F,8.604998
8/15/2018,F,8.559706
8/16/2018,F,8.614056
8/17/2018,F,8.650288
8/20/2018,F,8.804271
8/21/2018,F,8.931081
8/22/2018,F,8.777096
8/23/2018,F,8.72275
8/24/2018,F,8.768039
8/27/2018,F,9.048834
8/28/2018,F,9.066948
8/29/2018,F,9.030718
8/30/2018,F,8.786155
8/31/2018,F,8.586881
9/4/2018,F,8.577824
9/5/2018,F,8.595939
9/6/2018,F,8.541593
9/7/2018,F,8.396666
9/10/2018,F,8.496303
9/11/2018,F,8.432898
9/12/2018,F,8.460072
9/13/2018,F,8.487244
9/14/2018,F,8.559706
9/17/2018,F,8.650288
9/18/2018,F,8.67746
9/19/2018,F,8.858618
9/20/2018,F,8.885792
9/21/2018,F,8.922024
9/24/2018,F,8.686519
9/25/2018,F,8.50536
9/26/2018,F,8.396666
9/27/2018,F,8.360434
9/28/2018,F,8.37855
10/1/2018,F,8.441955
10/2/2018,F,8.333261
10/3/2018,F,8.269855
10/4/2018,F,8.287971
10/5/2018,F,8.260797
10/8/2018,F,8.387608
10/9/2018,F,8.106812
10/10/2018,F,7.989059
10/11/2018,F,7.980003
10/12/2018,F,7.826019
10/15/2018,F,7.980003
10/16/2018,F,7.970944
10/17/2018,F,7.934714
10/18/2018,F,7.708267
10/19/2018,F,7.699208
10/22/2018,F,7.754531
10/23/2018,F,7.920503
10/24/2018,F,7.542458
10/25/2018,F,8.289328
10/26/2018,F,8.280106
10/29/2018,F,8.556725
10/30/2018,F,8.722695
10/31/2018,F,8.805681
11/1/2018,F,8.565945
11/2/2018,F,8.648931
11/5/2018,F,8.787239
11/6/2018,F,8.796461
11/7/2018,F,8.851785
11/8/2018,F,8.722695
11/9/2018,F,8.648931
11/12/2018,F,8.750357
11/13/2018,F,8.796461
11/14/2018,F,8.796461
11/15/2018,F,8.584388
11/16/2018,F,8.34465
11/19/2018,F,8.529062
11/20/2018,F,8.353872
11/21/2018,F,8.399974
11/23/2018,F,8.418415
11/26/2018,F,8.667371
11/27/2018,F,8.556725
11/28/2018,F,8.676593
11/29/2018,F,8.63971
11/30/2018,F,8.676593
12/3/2018,F,8.851785
12/4/2018,F,8.464518
12/6/2018,F,8.316989
12/7/2018,F,8.132576
12/10/2018,F,7.855958
12/11/2018,F,7.874399
